Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price,doors_int,seats_int,LitresPer100km,used_0_new_1,transmission_auto,age,color_primary,std_color,color_black,color_white,color_gray,color_silver,color_red,fuel_bucket,fuel_cat_Gasoline,fuel_cat_Diesel,fuel_cat_Electric,fuel_cat_Hybrid,Brand_Bucket,brand_cat_Economy,brand_cat_Luxury,brand_cat_Premium,brand_cat_Ultra Luxury,cylinders,engine_l,make_model,price_bin,make_model_segment,CarBodyType_Cleaned,log_price,age_squared,Body_type_Other,Body_type_SUV,Body_type_Sedan,Body_type_Wagon,Make_Model_cat_economy,Make_Model_cat_premium
Kia,2019.0,Picanto,Hatchback,2019 Kia Picanto GT-Line,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,5.8 L / 100 km,28277.0,White / Black,"Rocklea, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,19775.0,5,5,5.8,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.2,Kia Picanto,0–20k,budget,Hatchback,9.892224360257417,16.0,0,0,0,0,0,0
Ford,2019.0,Ranger,Ute / Tray,2019 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.9 L / 100 km,60125.0,Orange / Black,"Brooklyn, VIC",5 cyl,Ute / Tray, 4 Doors, 5 Seats,50695.0,4,5,8.9,0,1,4.0,Orange,others,0,0,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,35–65k,premium,Other,10.833602291003352,16.0,1,0,0,0,0,1
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,53706.0,Red / Black,"Mornington, VIC",4 cyl,Hatchback, 4 Doors, 5 Seats,26990.0,4,5,7.4,0,1,4.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.203258756085228,16.0,0,0,0,0,1,0
Hyundai,2012.0,Santa,SUV,2012 Hyundai Santa FE Active Crdi (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.3 L / 100 km,139455.0,Blue / -,"Loganholme, QLD",4 cyl,SUV, 4 Doors, 7 Seats,21995.0,4,7,7.3,0,1,11.0,Blue,others,0,0,0,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.2,Hyundai Santa,20–35k,economy,SUV,9.998615897627705,121.0,0,1,0,0,1,0
Mitsubishi,2019.0,ASX,SUV,2019 Mitsubishi ASX Black Edition (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6 L / 100 km,16922.0,White / -,"Rocklea, QLD",4 cyl,SUV, 4 Doors, 5 Seats,29560.0,4,5,7.6,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mitsubishi ASX,20–35k,economy,SUV,10.294211203989256,16.0,0,1,0,0,1,0
Mercedes-Benz,2015.0,C200,Sedan,2015 Mercedes-Benz C200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6 L / 100 km,112600.0,Silver / -,"Slacks Creek, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,29990.0,4,5,6.0,0,1,8.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,2.0,Mercedes-Benz C200,20–35k,premium,Sedan,10.30865261563529,64.0,0,0,1,0,0,1
Mitsubishi,2021.0,Triton,Ute / Tray,2021 Mitsubishi Triton GLX-R (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6 L / 100 km,33493.0,Grey / Black,"Toowoomba City, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,53900.0,4,5,8.6,0,1,2.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Triton,35–65k,economy,Other,10.894904309600681,4.0,1,0,0,0,1,0
Nissan,2013.0,X-Trail,SUV,2013 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,9.1 L / 100 km,177196.0,Brown / -,"North Ipswich, QLD",4 cyl,SUV, 4 Doors, 5 Seats,13948.0,4,5,9.1,0,1,10.0,Brown,others,0,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,0–20k,economy,SUV,9.543163100092235,100.0,0,1,0,0,1,0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux SR HI-Rider,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.1 L / 100 km,128103.0,White / Black,"Cranbourne, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,39888.0,4,5,8.1,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.8,Toyota Hilux,35–65k,premium,Other,10.593855875645637,25.0,1,0,0,0,0,1
Mitsubishi,2021.0,Pajero,SUV,2021 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8 L / 100 km,14671.0,Silver / Black,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats,52950.0,4,7,8.0,0,1,2.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Pajero,35–65k,premium,SUV,10.877122236592484,4.0,0,1,0,0,0,1
Toyota,2021.0,Corolla,Hatchback,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2 L / 100 km,17276.0,White / -,"Moorabbin, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,35990.0,5,5,4.2,0,1,2.0,White,white,0,1,0,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,1.8,Toyota Corolla,35–65k,economy,Hatchback,10.491024186183038,4.0,0,0,0,0,1,0
Ford,2013.0,Focus,Hatchback,2013 Ford Focus Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.6 L / 100 km,150236.0,Black / -,"West Footscray, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,14990.0,5,5,6.6,0,1,10.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Ford Focus,0–20k,budget,Hatchback,9.615205300012315,100.0,0,0,0,0,0,0
Kia,2014.0,Sportage,SUV,2014 Kia Sportage SI (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.8 L / 100 km,106000.0,White / -,"Archerfield, QLD",4 cyl,SUV, 4 Doors, 5 Seats,19999.0,4,5,8.8,0,1,9.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Kia Sportage,0–20k,economy,SUV,9.903487552536127,81.0,0,1,0,0,1,0
Suzuki,2014.0,Swift,Hatchback,2014 Suzuki Swift GLX,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.2 L / 100 km,70741.0,Silver / Black,"Brighton, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,16990.0,5,5,6.2,0,1,9.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.4,Suzuki Swift,0–20k,economy,Hatchback,9.740439071085758,81.0,0,0,0,0,1,0
Lexus,2018.0,NX300H,SUV,2018 Lexus NX300H F Sport Hybrid (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.7 L / 100 km,56888.0,Red / Black/Red,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,64990.0,4,5,5.7,0,1,5.0,Red,red,0,0,0,0,1,Hybrid,0,0,0,1,Luxury,0,1,0,0,4,2.5,Lexus NX300H,35–65k,premium,SUV,11.082004077752629,25.0,0,1,0,0,0,1
Audi,2016.0,Q7,SUV,2016 Audi Q7 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,5.9 L / 100 km,84412.0,Brown / -,"Elsternwick, VIC",6 cyl,SUV, 4 Doors, 7 Seats,53990.0,4,7,5.9,0,1,7.0,Brown,others,0,0,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,6,3.0,Audi Q7,35–65k,premium,SUV,10.896572644989313,49.0,0,1,0,0,0,1
Kia,2018.0,Sorento,SUV,2018 Kia Sorento Sport (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.2 L / 100 km,94417.0,Silver / Black,"Rocklea, QLD",4 cyl,SUV, 4 Doors, 7 Seats,33680.0,4,7,7.2,0,1,5.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.2,Kia Sorento,20–35k,economy,SUV,10.424689159126888,25.0,0,1,0,0,1,0
Toyota,2018.0,Camry,Sedan,2018 Toyota Camry SL (hybrid),USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.5 L / 100 km,66026.0,Silver / Black Leather,"Sunnybank Hills, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,38750.0,4,5,4.5,0,1,5.0,Silver,silver,0,0,0,1,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.5,Toyota Camry,35–65k,economy,Sedan,10.564911840900125,25.0,0,0,1,0,1,0
Hyundai,2021.0,I20,Hatchback,2021 Hyundai I20 N,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.9 L / 100 km,17400.0,White / Black,"Coorparoo, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,30000.0,5,5,6.9,0,0,2.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai I20,20–35k,budget,Hatchback,10.308985993422082,4.0,0,0,0,0,0,0
Ford,2020.0,Everest,SUV,2020 Ford Everest Sport (4WD 7 Seat),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7 L / 100 km,111825.0,Grey / Silver,"Oakleigh, VIC",4 cyl,SUV, 4 Doors, 7 Seats,56998.0,4,7,7.0,0,1,3.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.0,Ford Everest,35–65k,premium,SUV,10.950789002803143,9.0,0,1,0,0,0,1
Toyota,2022.0,Corolla,Hatchback,2022 Toyota Corolla Ascent Sport + Navigation,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6 L / 100 km,16777.0,Silver / -,"Indooroopilly, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,32894.0,5,5,6.0,0,1,1.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Toyota Corolla,20–35k,economy,Hatchback,10.401075949520099,1.0,0,0,0,0,1,0
Kia,2016.0,Sportage,SUV,2016 Kia Sportage SI (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,138550.0,Silver / -,"Moorooka, QLD",4 cyl,SUV, 4 Doors, 5 Seats,18995.0,4,5,7.9,0,1,7.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Kia Sportage,0–20k,economy,SUV,9.851983709669012,49.0,0,1,0,0,1,0
Hyundai,2017.0,Elantra,Sedan,2017 Hyundai Elantra SR Turbo (red),USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.2 L / 100 km,85500.0,White / 2017/07,"Albion, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,25950.0,4,5,7.2,0,1,6.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Elantra,20–35k,budget,Sedan,10.163965423497029,36.0,0,0,1,0,0,0
Volkswagen,2019.0,Tiguan,SUV,2019 Volkswagen Tiguan 162 TSI Highline,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,47000.0,Grey / 2020/01,"Albion, QLD",4 cyl,SUV, 4 Doors, 5 Seats,44450.0,4,5,8.1,0,1,4.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Tiguan,35–65k,premium,SUV,10.702142737876844,16.0,0,1,0,0,0,1
Nissan,2019.0,X-Trail,SUV,2019 Nissan X-Trail N-Trek Special Edition (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,111499.0,Black / Black,"Pinkenba, QLD",4 cyl,SUV, 4 Doors, 5 Seats,28990.0,4,5,7.9,0,1,4.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,20–35k,economy,SUV,10.274740715974103,16.0,0,1,0,0,1,0
Toyota,2020.0,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,50901.0,White / -,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats,69990.0,4,7,7.9,0,1,3.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.8,Toyota Landcruiser,65–100k,premium,SUV,11.15612194133691,9.0,0,1,0,0,0,1
Kia,2018.0,Carnival,Wagon,2018 Kia Carnival S,USED,Automatic,"4 cyl, 2.2 L",Front,Diesel,7.7 L / 100 km,183001.0,White / Beige,"Port Melbourne, VIC",4 cyl,Wagon, 4 Doors, 8 Seats,26990.0,4,8,7.7,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.2,Kia Carnival,20–35k,premium,Wagon,10.203258756085228,25.0,0,0,0,1,0,1
Renault,2020.0,Koleos,SUV,2020 Renault Koleos ZEN X-Tronic (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.1 L / 100 km,50518.0,Grey / Black,"Brooklyn, VIC",4 cyl,SUV, 4 Doors, 5 Seats,28813.0,4,5,8.1,0,1,3.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Renault Koleos,20–35k,economy,SUV,10.268616659121419,9.0,0,1,0,0,1,0
Volkswagen,2017.0,Golf,Hatchback,2017 Volkswagen Golf 110 TSI Highline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.2 L / 100 km,89679.0,White / -,"Capalaba, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,28990.0,5,5,5.2,0,1,6.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Golf,20–35k,economy,Hatchback,10.274740715974103,36.0,0,0,0,0,1,0
Hyundai,2015.0,I30,Hatchback,2015 Hyundai I30 SR,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.3 L / 100 km,81064.0,Red / Black,"Pinkenba, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,18888.0,5,5,7.3,0,0,8.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,0–20k,economy,Hatchback,9.84633502103182,64.0,0,0,0,0,1,0
Renault,2021.0,Koleos,SUV,2021 Renault Koleos ZEN (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.1 L / 100 km,24059.0,Black / Black Cloth,"Springwood, QLD",4 cyl,SUV, 4 Doors, 5 Seats,30990.0,4,5,8.1,0,1,2.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Renault Koleos,20–35k,economy,SUV,10.341452118734878,4.0,0,1,0,0,1,0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,47034.0,White / Black,"Mornington, VIC",4 cyl,Hatchback, 4 Doors, 5 Seats,25450.0,4,5,7.4,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.144510313937575,16.0,0,0,0,0,1,0
Volkswagen,2021.0,Tiguan,SUV,2021 Volkswagen Tiguan 110TSI Life,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.7 L / 100 km,43830.0,- / -,"Brooklyn, VIC",4 cyl,SUV, 4 Doors, 5 Seats,39233.0,4,5,7.7,0,1,2.0,-,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Tiguan,35–65k,premium,SUV,10.577298996789331,4.0,0,1,0,0,0,1
Porsche,2020.0,Macan,SUV,2020 Porsche Macan,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.9 L / 100 km,46520.0,White / Black,"Bentleigh, VIC",4 cyl,SUV, 4 Doors, 5 Seats,89990.0,4,5,8.9,0,1,3.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,2.0,Porsche Macan,65–100k,premium,SUV,11.40746494431207,9.0,0,1,0,0,0,1
Holden,2012.0,Commodore,Wagon,2012 Holden Commodore Equipe,USED,Automatic,"6 cyl, 3 L",Rear,Unleaded,8.9 L / 100 km,196876.0,Red / -,"Slacks Creek, QLD",6 cyl,Wagon, 4 Doors, 5 Seats,14990.0,4,5,8.9,0,1,11.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.0,Holden Commodore,0–20k,budget,Wagon,9.615205300012315,121.0,0,0,0,1,0,0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,53381.0,Silver / -,"Morningside, QLD",4 cyl,Hatchback, 4 Doors, 5 Seats,24190.0,4,5,7.4,0,1,4.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.093735942146068,16.0,0,0,0,0,1,0
Mazda,2013.0,BT-50,Ute / Tray,2013 Mazda BT-50 GT (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2 L / 100 km,185018.0,Silver / Black Leather,"Aspley, QLD",5 cyl,Ute / Tray, 4 Doors, 5 Seats,31990.0,4,5,9.2,0,1,10.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Mazda BT-50,20–35k,economy,Other,10.373209892223665,100.0,1,0,0,0,1,0
Hyundai,2018.0,Santa,SUV,2018 Hyundai Santa FE Elite Crdi (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.8 L / 100 km,78125.0,Silver / Black,"South Melbourne, VIC",4 cyl,SUV, 4 Doors, 7 Seats,34950.0,4,7,7.8,0,1,5.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.2,Hyundai Santa,20–35k,economy,SUV,10.461702359555922,25.0,0,1,0,0,1,0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,56902.0,White / -,"Morningside, QLD",4 cyl,Hatchback, 4 Doors, 5 Seats,23790.0,4,5,7.4,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.077062636881843,16.0,0,0,0,0,1,0
Mazda,2018.0,6,Sedan,2018 Mazda 6 Sport (5YR),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7 L / 100 km,38808.0,Silver / Cloth,"Ipswich, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,27886.0,4,5,7.0,0,1,5.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 6,20–35k,budget,Sedan,10.235915909400319,25.0,0,0,1,0,0,0
BMW,2015.0,X5,SUV,2015 BMW X5 Xdrive 30D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.2 L / 100 km,129523.0,White / Black,"South Melbourne, VIC",6 cyl,SUV, 4 Doors, 5 Seats,37740.0,4,5,6.2,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,6,3.0,BMW X5,35–65k,economy,SUV,10.538502315656821,64.0,0,1,0,0,1,0
Toyota,2015.0,HiAce,Commercial,2015 Toyota HiAce Slwb,USED,Automatic,"4 cyl, 3 L",Rear,Diesel,8 L / 100 km,141489.0,White / -,"Mentone, VIC",4 cyl,Commercial, 4 Doors, 2 Seats,41990.0,4,2,8.0,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,3.0,Toyota HiAce,35–65k,economy,Other,10.645210588588755,64.0,1,0,0,0,1,0
Mazda,2017.0,CX-9,SUV,2017 Mazda CX-9 Touring (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.8 L / 100 km,52963.0,Grey / Black,"South Melbourne, VIC",4 cyl,SUV, 4 Doors, 7 Seats,39990.0,4,7,8.8,0,1,6.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda CX-9,35–65k,premium,SUV,10.596409707779776,36.0,0,1,0,0,0,1
Holden,2011.0,Caprice,Sedan,2011 Holden Caprice,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,10.3 L / 100 km,108558.0,White / Black,"Rocklea, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,19870.0,4,5,10.3,0,1,12.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.6,Holden Caprice,0–20k,budget,Sedan,9.897016661405816,144.0,0,0,1,0,0,0
Mercedes-Benz,2016.0,GLA220,SUV,2016 Mercedes-Benz GLA220 D,USED,Automatic,"4 cyl, 2.1 L",Front,Diesel,4.5 L / 100 km,50428.0,- / -,"Morningside, QLD",4 cyl,SUV, 4 Doors, 5 Seats,32990.0,4,5,4.5,0,1,7.0,-,others,0,0,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,4,2.1,Mercedes-Benz GLA220,20–35k,economy,SUV,10.403990075979044,49.0,0,1,0,0,1,0
Ford,2009.0,Falcon,Sedan,2009 Ford Falcon XT,USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.5 L / 100 km,129000.0,Silver / -,"Archerfield, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,12999.0,4,5,10.5,0,1,14.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,4.0,Ford Falcon,0–20k,budget,Sedan,9.472704636443673,196.0,0,0,1,0,0,0
Holden,2015.0,Captiva,SUV,2015 Holden Captiva 7 LT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1 L / 100 km,144395.0,Silver / Black,"Port Melbourne, VIC",4 cyl,SUV, 4 Doors, 7 Seats,15662.0,4,7,8.1,0,1,8.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.2,Holden Captiva,0–20k,budget,SUV,9.659056522078663,64.0,0,1,0,0,0,0
Volkswagen,2018.0,Tiguan,SUV,2018 Volkswagen Tiguan 110 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,6.3 L / 100 km,101802.0,Grey / -,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,28990.0,4,5,6.3,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Tiguan,20–35k,premium,SUV,10.274740715974103,25.0,0,1,0,0,0,1
Audi,2018.0,S3,Sedan,2018 Audi S3 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.5 L / 100 km,100000.0,Grey / Black,"Port Melbourne, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,45990.0,4,5,6.5,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,2.0,Audi S3,35–65k,premium,Sedan,10.736201004154935,25.0,0,0,1,0,0,1
Kia,2009.0,Grand,Wagon,2009 Kia Grand Carnival Premium,USED,Automatic,"4 cyl, 2.9 L",Front,Diesel,8.5 L / 100 km,182000.0,Grey / -,"Moorabbin, VIC",4 cyl,Wagon, 4 Doors, 8 Seats,10999.0,4,8,8.5,0,1,14.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.9,Kia Grand,0–20k,budget,Wagon,9.305650551780507,196.0,0,0,0,1,0,0
Subaru,2021.0,Impreza,Hatchback,2021 Subaru Impreza 2.0I-L (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.6 L / 100 km,43969.0,Silver / Grey,"Melbourne, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,28950.0,5,5,6.6,0,1,2.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Subaru Impreza,20–35k,budget,Hatchback,10.273360024718905,4.0,0,0,0,0,0,0
Volkswagen,2020.0,Polo,Hatchback,2020 Volkswagen Polo 70TSI Trendline,USED,Manual,"3 cyl, 1 L",Front,Premium,5.6 L / 100 km,115290.0,White / -,"Toowoomba, QLD",3 cyl,Hatchback, 5 Doors, 5 Seats,19990.0,5,5,5.6,0,0,3.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,3,1.0,Volkswagen Polo,0–20k,budget,Hatchback,9.903037451255743,9.0,0,0,0,0,0,0
Hyundai,2019.0,Kona,SUV,2019 Hyundai Kona Iron MAN Edition,USED,Automatic,"4 cyl, 1.6 L",AWD,Unleaded,6.7 L / 100 km,74015.0,Grey / Black,"Mornington, VIC",4 cyl,SUV, 4 Doors, 5 Seats,31990.0,4,5,6.7,0,1,4.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Kona,20–35k,economy,SUV,10.373209892223665,16.0,0,1,0,0,1,0
LDV,2021.0,T60,Ute / Tray,2021 LDV T60 PRO (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,13495.0,White / Black Cloth,"Berwick, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,32999.0,4,5,8.5,0,1,2.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.8,LDV T60,20–35k,economy,Other,10.404262840448617,4.0,1,0,0,0,1,0
Mitsubishi,2015.0,Outlander,SUV,2015 Mitsubishi Outlander Exceed (4X4),USED,Automatic,"4 cyl, 2.3 L",AWD,Diesel,5.8 L / 100 km,99605.0,Grey / Black,"Pinkenba, QLD",4 cyl,SUV, 4 Doors, 7 Seats,25990.0,4,7,5.8,0,1,8.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.3,Mitsubishi Outlander,20–35k,economy,SUV,10.165505603232393,64.0,0,1,0,0,1,0
Volkswagen,2010.0,Golf,Hatchback,2010 Volkswagen Golf R,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.7 L / 100 km,133808.0,Blue / Black,"Mordialloc, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,24999.0,5,5,8.7,0,1,13.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Golf,20–35k,economy,Hatchback,10.126631103850338,169.0,0,0,0,0,1,0
